date | asn | count | cc
20110317 | 18881 | 2619 | BR
20110317 | 15201 | 45 | BR
20110317 | 28330 | 164 | BR
20110317 | 17222 | 88 | BR
20110317 | 12989 | 44 | NL
20110317 | 262731 | 66 | BR
20110317 | 10704 | 37 | BR
20110317 | 27715 | 96 | BR
20110317 | 28245 | 332 | BR
20110317 | 6505 | 111 | BR
20110317 | 53144 | 198 | BR
20110317 | 53140 | 26 | BR
20110317 | 28323 | 107 | BR
20110317 | 19182 | 643 | BR
20110317 | 28661 | 348 | BR
20110317 | 2688 | 192 | None
20110317 | 28666 | 66 | BR
20110317 | 28140 | 32 | BR
20110317 | 28668 | 279 | BR
20110317 | 22431 | 390 | BR
20110317 | 11706 | 25 | BR
20110317 | 262673 | 52 | BR
20110317 | 262677 | 36 | BR
20110317 | 8167 | 1299 | BR
20110317 | 28360 | 302 | BR
20110317 | 53100 | 67 | BR
20110317 | 28590 | 149 | BR
20110317 | 53102 | 42 | BR
20110317 | 2716 | 80 | BR
20110317 | 53080 | 36 | BR
20110317 | 53086 | 26 | BR
20110317 | 28624 | 405 | BR
20110317 | 26622 | 40 | BR
20110317 | 28186 | 104 | BR
20110317 | 53070 | 169 | BR
20110317 | 28218 | 104 | BR
20110317 | 28219 | 72 | BR
20110317 | 11835 | 64 | BR
20110317 | 14840 | 81 | BR
20110317 | 28135 | 221 | BR
20110317 | 28138 | 26 | BR
20110317 | 22085 | 221 | BR
20110317 | 28001 | 30 | UY
20110317 | 16397 | 145 | BR
20110317 | 13878 | 156 | BR
20110317 | 53131 | 34 | BR
20110317 | 28310 | 336 | BR
20110317 | 14026 | 36 | BR
20110317 | 1916 | 516 | BR
20110317 | 12222 | 27 | US
20110317 | 19089 | 117 | BR
20110317 | 22689 | 495 | BR
20110317 | 26592 | 70 | BR
20110317 | 26599 | 121 | BR
20110317 | 17379 | 38 | BR
20110317 | 16594 | 32 | BR
20110317 | 262686 | 56 | BR
20110317 | 262684 | 38 | BR
20110317 | 262680 | 26 | BR
20110317 | 53166 | 31 | BR
20110317 | 14571 | 64 | BR
20110317 | 16685 | 40 | BR
20110317 | 28580 | 208 | BR
20110317 | 53093 | 81 | BR
20110317 | 4230 | 208 | BR
20110317 | 28630 | 90 | BR
20110317 | 28634 | 150 | BR
20110317 | 28637 | 130 | BR
20110317 | 28229 | 188 | BR
20110317 | 12140 | 39 | BR
20110317 | 262750 | 36 | BR
20110317 | 28220 | 209 | BR
20110317 | 28226 | 48 | BR
20110317 | 28647 | 144 | BR
20110317 | 28640 | 96 | BR
20110317 | 28649 | 147 | BR
20110317 | 28620 | 112 | BR
20110317 | 14282 | 46 | BR
20110317 | 53068 | 62 | BR
20110317 | 262659 | 76 | BR
20110317 | 262713 | 55 | BR
20110317 | 262716 | 36 | BR
20110317 | 28573 | 2374 | BR
20110317 | 262870 | 34 | 
20110317 | 28307 | 35 | BR
20110317 | 28303 | 163 | 
20110317 | 28265 | 88 | BR
20110317 | 28264 | 54 | BR
20110317 | 28263 | 41 | BR
20110317 | 28286 | 322 | 
20110317 | 28280 | 89 | BR
20110317 | 22356 | 62 | BR
20110317 | 28289 | 59 | BR
20110317 | 28160 | 72 | BR
20110317 | 28161 | 64 | BR
20110317 | 28165 | 36 | BR
20110317 | 28168 | 84 | 
20110317 | 28604 | 32 | BR
20110317 | 28279 | 113 | BR
20110317 | 53143 | 104 | BR
20110317 | 14868 | 27 | BR
20110317 | 3549 | 1840 | US
20110317 | 15169 | 1151 | US
20110317 | 10954 | 32 | BR
20110317 | 53158 | 67 | BR
20110317 | 53157 | 35 | BR
20110317 | 28349 | 495 | BR
20110317 | 28343 | 104 | BR
20110317 | 28346 | 32 | BR
20110317 | 28347 | 288 | BR
20110317 | 10733 | 127 | BR
20110317 | 26606 | 26 | BR
20110317 | 15180 | 337 | BR
20110317 | 28233 | 176 | BR
20110317 | 7738 | 2918 | BR
20110317 | 28338 | 140 | BR
20110317 | 1251 | 37 | BR
20110317 | 10429 | 309 | BR
20110317 | 22381 | 51 | BR
20110317 | 28653 | 48 | BR
20110317 | 28651 | 66 | BR
20110317 | 11921 | 56 | BR
20110317 | 28658 | 405 | BR
20110317 | 20406 | 26 | US
20110317 | 28669 | 215 | BR
20110317 | 6762 | 33 | IT
20110317 | 28667 | 114 | BR
20110317 | 16735 | 457 | BR
20110317 | 28571 | 390 | BR
20110317 | 11432 | 308 | BR
20110317 | 23105 | 143 | BR
20110317 | 28278 | 40 | BR
20110317 | 28277 | 55 | BR
20110317 | 28299 | 108 | BR
20110317 | 28192 | 111 | BR
20110317 | 28205 | 104 | BR
20120317 | 18881 | 4269 | BR
20120317 | 52861 | 25 | BR
20120317 | 262518 | 86 | BR
20120317 | 26473 | 25 | 
20120317 | 28339 | 43 | 
20120317 | 262750 | 103 | BR
20120317 | 262801 | 104 | BR
20120317 | 7048 | 116 | BR
20120317 | 28330 | 148 | BR
20120317 | 21840 | 30 | US
20120317 | 17222 | 71 | BR
20120317 | 12989 | 114 | NL
20120317 | 262731 | 67 | BR
20120317 | 1239 | 447 | US
20120317 | 10704 | 84 | BR
20120317 | 7908 | 71 | VE
20120317 | 27715 | 144 | BR
20120317 | 6939 | 123 | US
20120317 | 28245 | 176 | BR
20120317 | 28244 | 80 | BR
20120317 | 6505 | 76 | BR
20120317 | 53144 | 144 | BR
20120317 | 28329 | 82 | BR
20120317 | 1248 | 35 | NL
20120317 | 19182 | 888 | BR
20120317 | 28667 | 165 | BR
20120317 | 28666 | 116 | BR
20120317 | 28665 | 56 | BR
20120317 | 28143 | 42 | BR
20120317 | 28669 | 313 | BR
20120317 | 28668 | 400 | BR
20120317 | 22431 | 413 | BR
20120317 | 11706 | 31 | BR
20120317 | 13768 | 256 | CA
20120317 | 262673 | 48 | BR
20120317 | 262471 | 64 | 
20120317 | 8167 | 1763 | BR
20120317 | 7465 | 25 | BR
20120317 | 28360 | 521 | BR
20120317 | 262605 | 32 | BR
20120317 | 28368 | 258 | BR
20120317 | 262609 | 30 | BR
20120317 | 28598 | 195 | BR
20120317 | 53101 | 34 | BR
20120317 | 53102 | 42 | BR
20120317 | 2716 | 173 | BR
20120317 | 28277 | 55 | BR
20120317 | 2715 | 36 | BR
20120317 | 53080 | 36 | BR
20120317 | 53086 | 25 | BR
20120317 | 28625 | 27 | BR
20120317 | 28624 | 2272 | BR
20120317 | 28186 | 111 | BR
20120317 | 28187 | 36 | BR
20120317 | 53075 | 54 | BR
20120317 | 53070 | 241 | BR
20120317 | 28218 | 163 | BR
20120317 | 28216 | 32 | BR
20120317 | 53224 | 72 | BR
20120317 | 11835 | 242 | BR
20120317 | 14840 | 246 | BR
20120317 | 262509 | 40 | BR
20120317 | 28135 | 231 | BR
20120317 | 28138 | 32 | BR
20120317 | 262421 | 32 | BR
20120317 | 53143 | 90 | BR
20120317 | 12140 | 38 | BR
20120317 | 22085 | 188 | BR
20120317 | 28250 | 71 | BR
20120317 | 262721 | 55 | BR
20120317 | 28254 | 43 | BR
20120317 | 262729 | 80 | BR
20120317 | 28001 | 39 | UY
20120317 | 16397 | 246 | BR
20120317 | 262832 | 64 | BR
20120317 | 13878 | 200 | BR
20120317 | 8055 | 52 | BR
20120317 | 27724 | 25 | BR
20120317 | 53131 | 27 | BR
20120317 | 28310 | 39 | BR
20120317 | 14026 | 41 | BR
20120317 | 262546 | 39 | BR
20120317 | 262386 | 30 | BR
20120317 | 1916 | 443 | BR
20120317 | 28171 | 26 | BR
20120317 | 16509 | 66 | US
20120317 | 22689 | 505 | BR
20120317 | 26599 | 169 | BR
20120317 | 16594 | 37 | BR
20120317 | 28590 | 145 | BR
20120317 | 262686 | 104 | BR
20120317 | 262684 | 53 | BR
20120317 | 262680 | 48 | BR
20120317 | 262760 | 98 | BR
20120317 | 53166 | 92 | BR
20120317 | 53167 | 71 | BR
20120317 | 14571 | 57 | BR
20120317 | 262906 | 28 | BR
20120317 | 16685 | 79 | BR
20120317 | 28589 | 112 | BR
20120317 | 28583 | 40 | BR
20120317 | 28580 | 234 | BR
20120317 | 28642 | 96 | BR
20120317 | 53093 | 37 | BR
20120317 | 4230 | 340 | BR
20120317 | 28634 | 234 | BR
20120317 | 28637 | 141 | BR
20120317 | 28573 | 1382 | BR
20120317 | 28229 | 184 | BR
20120317 | 53006 | 36 | BR
20120317 | 28220 | 118 | BR
20120317 | 28224 | 107 | BR
20120317 | 28647 | 144 | BR
20120317 | 28640 | 306 | BR
20120317 | 28309 | 80 | BR
20120317 | 28126 | 63 | BR
20120317 | 28649 | 172 | BR
20120317 | 11432 | 340 | BR
20120317 | 27589 | 27 | US
20120317 | 262402 | 259 | BR
20120317 | 28620 | 119 | BR
20120317 | 262406 | 39 | BR
20120317 | 14282 | 46 | BR
20120317 | 13030 | 45 | CH
20120317 | 262659 | 77 | BR
20120317 | 262716 | 32 | BR
20120317 | 23520 | 87 | US
20120317 | 13353 | 27 | BR
20120317 | 25973 | 250 | US
20120317 | 262870 | 44 | 
20120317 | 28300 | 45 | BR
20120317 | 28303 | 574 | 
20120317 | 28265 | 216 | BR
20120317 | 28263 | 69 | BR
20120317 | 28286 | 72 | 
20120317 | 28280 | 299 | BR
20120317 | 28283 | 78 | BR
20120317 | 22356 | 40 | BR
20120317 | 28289 | 111 | BR
20120317 | 28288 | 126 | BR
20120317 | 28163 | 137 | BR
20120317 | 28165 | 77 | BR
20120317 | 28168 | 256 | 
20120317 | 23148 | 75 | US
20120317 | 14868 | 91 | BR
20120317 | 3549 | 2919 | US
20120317 | 11844 | 293 | BR
20120317 | 11271 | 120 | BR
20120317 | 15169 | 1282 | US
20120317 | 22177 | 108 | BR
20120317 | 262757 | 141 | BR
20120317 | 262690 | 37 | BR
20120317 | 10954 | 26 | BR
20120317 | 53158 | 79 | BR
20120317 | 53157 | 51 | BR
20120317 | 53156 | 27 | BR
20120317 | 36351 | 261 | US
20120317 | 28349 | 585 | BR
20120317 | 28343 | 159 | BR
20120317 | 28347 | 282 | BR
20120317 | 28140 | 65 | BR
20120317 | 26606 | 54 | BR
20120317 | 28238 | 144 | BR
20120317 | 28239 | 67 | BR
20120317 | 7738 | 2637 | BR
20120317 | 28338 | 138 | BR
20120317 | 1251 | 394 | BR
20120317 | 28331 | 76 | BR
20120317 | 262807 | 128 | BR
20120317 | 53202 | 198 | BR
20120317 | 10429 | 299 | BR
20120317 | 22381 | 51 | BR
20120317 | 28657 | 79 | BR
20120317 | 28654 | 45 | BR
20120317 | 28651 | 75 | BR
20120317 | 11921 | 56 | BR
20120317 | 28153 | 36 | BR
20120317 | 28658 | 541 | BR
20120317 | 2688 | 189 | None
20120317 | 16735 | 110 | BR
20120317 | 10733 | 146 | BR
20120317 | 262663 | 560 | BR
20120317 | 28141 | 58 | BR
20120317 | 7162 | 68 | BR
20120317 | 28571 | 396 | BR
20120317 | 53068 | 32 | BR
20120317 | 8075 | 83 | None
20120317 | 23106 | 26 | BR
20120317 | 23105 | 151 | BR
20120317 | 28279 | 165 | BR
20120317 | 28270 | 35 | BR
20120317 | 28275 | 27 | BR
20120317 | 262843 | 96 | BR
20120317 | 28296 | 245 | BR
20120317 | 28292 | 27 | BR
20120317 | 28293 | 81 | BR
20120317 | 28299 | 198 | BR
20120317 | 22822 | 31 | US
20120317 | 27693 | 175 | BR
20120317 | 15180 | 214 | BR
20120317 | 28192 | 166 | BR
20120317 | 28209 | 180 | BR
20120317 | 28208 | 70 | BR
20120317 | 28205 | 160 | BR
20120317 | 25933 | 270 | BR
20130317 | 18881 | 7377 | BR
20130317 | 52866 | 45 | BR
20130317 | 52861 | 36 | BR
20130317 | 262518 | 215 | BR
20130317 | 52869 | 42 | BR
20130317 | 7738 | 3654 | BR
20130317 | 53242 | 298 | BR
20130317 | 28306 | 364 | BR
20130317 | 262750 | 327 | BR
20130317 | 7048 | 30 | BR
20130317 | 262585 | 176 | BR
20130317 | 28615 | 34 | BR
20130317 | 262420 | 49 | BR
20130317 | 4739 | 240 | AU
20130317 | 262589 | 88 | BR
20130317 | 262878 | 59 | BR
20130317 | 28657 | 50 | BR
20130317 | 32787 | 31 | US
20130317 | 21840 | 32 | US
20130317 | 17222 | 658 | BR
20130317 | 19873 | 165 | BR
20130317 | 12989 | 1180 | NL
20130317 | 262731 | 91 | BR
20130317 | 262632 | 144 | BR
20130317 | 263047 | 120 | BR
20130317 | 53208 | 99 | BR
20130317 | 28299 | 127 | BR
20130317 | 1239 | 427 | US
20130317 | 10704 | 56 | BR
20130317 | 7908 | 165 | VE
20130317 | 11432 | 541 | BR
20130317 | 27715 | 173 | BR
20130317 | 6939 | 177 | US
20130317 | 8121 | 31 | US
20130317 | 28241 | 54 | BR
20130317 | 262814 | 26 | BR
20130317 | 26615 | 1105 | BR
20130317 | 12129 | 43 | US
20130317 | 53145 | 73 | BR
20130317 | 10429 | 230 | BR
20130317 | 53140 | 33 | BR
20130317 | 262908 | 80 | BR
20130317 | 1248 | 46 | NL
20130317 | 6079 | 36 | US
20130317 | 19182 | 1078 | BR
20130317 | 262558 | 40 | BR
20130317 | 53217 | 64 | BR
20130317 | 52828 | 61 | BR
20130317 | 10026 | 98 | JP
20130317 | 3292 | 482 | DK
20130317 | 855 | 714 | CA
20130317 | 28661 | 682 | BR
20130317 | 2688 | 253 | None
20130317 | 28666 | 151 | BR
20130317 | 28665 | 80 | BR
20130317 | 28143 | 42 | BR
20130317 | 28669 | 486 | BR
20130317 | 28141 | 38 | BR
20130317 | 28146 | 52 | BR
20130317 | 262787 | 51 | BR
20130317 | 22431 | 557 | BR
20130317 | 28289 | 122 | BR
20130317 | 11706 | 45 | BR
20130317 | 13768 | 417 | CA
20130317 | 262729 | 91 | BR
20130317 | 262673 | 88 | BR
20130317 | 262344 | 51 | BR
20130317 | 28001 | 45 | UY
20130317 | 14361 | 54 | US
20130317 | 262476 | 261 | BR
20130317 | 28158 | 97 | BR
20130317 | 14390 | 28 | US
20130317 | 10362 | 33 | BR
20130317 | 8167 | 1938 | BR
20130317 | 28161 | 56 | BR
20130317 | 53175 | 209 | BR
20130317 | 28360 | 555 | BR
20130317 | 262605 | 66 | BR
20130317 | 28368 | 376 | BR
20130317 | 8218 | 46 | FR
20130317 | 262609 | 56 | BR
20130317 | 28598 | 110 | BR
20130317 | 28591 | 79 | BR
20130317 | 53101 | 73 | BR
20130317 | 53102 | 101 | BR
20130317 | 53104 | 176 | BR
20130317 | 2716 | 182 | BR
20130317 | 2715 | 36 | BR
20130317 | 262744 | 206 | BR
20130317 | 53080 | 58 | BR
20130317 | 262354 | 80 | BR
20130317 | 7385 | 129 | US
20130317 | 28625 | 44 | BR
20130317 | 28624 | 2835 | BR
20130317 | 5580 | 60 | NL
20130317 | 28186 | 157 | BR
20130317 | 7459 | 227 | US
20130317 | 6327 | 300 | CA
20130317 | 4181 | 29 | US
20130317 | 53070 | 319 | BR
20130317 | 262828 | 44 | BR
20130317 | 28219 | 75 | BR
20130317 | 28216 | 37 | BR
20130317 | 262827 | 177 | BR
20130317 | 53095 | 176 | BR
20130317 | 53224 | 121 | BR
20130317 | 11835 | 1031 | BR
20130317 | 14840 | 359 | BR
20130317 | 262509 | 60 | BR
20130317 | 41095 | 29 | NL
20130317 | 20044 | 49 | BR
20130317 | 28135 | 1001 | BR
20130317 | 28138 | 35 | BR
20130317 | 32098 | 52 | US
20130317 | 2906 | 42 | US
20130317 | 53143 | 156 | BR
20130317 | 53179 | 25 | BR
20130317 | 3303 | 282 | CH
20130317 | 262434 | 135 | BR
20130317 | 22085 | 1033 | BR
20130317 | 30447 | 27 | US
20130317 | 52880 | 45 | BR
20130317 | 26496 | 516 | US
20130317 | 262700 | 117 | BR
20130317 | 28250 | 50 | BR
20130317 | 262721 | 63 | BR
20130317 | 262720 | 250 | BR
20130317 | 262643 | 144 | BR
20130317 | 262728 | 394 | BR
20130317 | 16397 | 254 | BR
20130317 | 13878 | 222 | BR
20130317 | 8055 | 73 | BR
20130317 | 262658 | 30 | BR
20130317 | 27724 | 403 | BR
20130317 | 53131 | 836 | BR
20130317 | 28620 | 207 | BR
20130317 | 28258 | 38 | BR
20130317 | 53038 | 79 | BR
20130317 | 53130 | 160 | BR
20130317 | 28310 | 216 | BR
20130317 | 14026 | 53 | BR
20130317 | 11271 | 122 | BR
20130317 | 1916 | 583 | BR
20130317 | 28171 | 273 | BR
20130317 | 19108 | 196 | US
20130317 | 28178 | 33 | BR
20130317 | 28670 | 45 | BR
20130317 | 16509 | 119 | US
20130317 | 16736 | 53 | BR
20130317 | 3549 | 3065 | US
20130317 | 52964 | 88 | BR
20130317 | 52967 | 33 | BR
20130317 | 22689 | 633 | BR
20130317 | 26592 | 84 | BR
20130317 | 26599 | 198 | BR
20130317 | 12956 | 68 | ES
20130317 | 262801 | 414 | BR
20130317 | 53100 | 106 | BR
20130317 | 12041 | 44 | CA
20130317 | 16594 | 46 | BR
20130317 | 262688 | 142 | BR
20130317 | 28590 | 200 | BR
20130317 | 262686 | 136 | BR
20130317 | 262684 | 79 | BR
20130317 | 262680 | 58 | BR
20130317 | 262446 | 84 | BR
20130317 | 262448 | 27 | BR
20130317 | 262760 | 162 | BR
20130317 | 53166 | 74 | BR
20130317 | 53167 | 36 | BR
20130317 | 53165 | 76 | BR
20130317 | 53162 | 40 | BR
20130317 | 14571 | 120 | BR
20130317 | 16276 | 65 | FR
20130317 | 8781 | 43 | QA
20130317 | 262901 | 33 | BR
20130317 | 11666 | 78 | CA
20130317 | 16685 | 151 | BR
20130317 | 28583 | 40 | BR
20130317 | 28580 | 269 | BR
20130317 | 262883 | 39 | BR
20130317 | 28124 | 40 | BR
20130317 | 53099 | 67 | BR
20130317 | 52664 | 38 | BR
20130317 | 4230 | 260 | BR
20130317 | 28329 | 271 | BR
20130317 | 28634 | 298 | BR
20130317 | 28637 | 190 | BR
20130317 | 7162 | 144 | BR
20130317 | 28229 | 219 | BR
20130317 | 262838 | 41 | BR
20130317 | 53006 | 37 | BR
20130317 | 28220 | 440 | BR
20130317 | 28226 | 63 | BR
20130317 | 28224 | 352 | BR
20130317 | 53237 | 26 | BR
20130317 | 11802 | 101 | BR
20130317 | 28647 | 176 | BR
20130317 | 28640 | 320 | BR
20130317 | 28642 | 79 | BR
20130317 | 28126 | 209 | BR
20130317 | 53086 | 30 | BR
20130317 | 28649 | 245 | BR
20130317 | 28122 | 28 | BR
20130317 | 262405 | 28 | 
20130317 | 262406 | 44 | BR
20130317 | 14282 | 58 | BR
20130317 | 13030 | 40 | CH
20130317 | 7795 | 58 | US
20130317 | 262659 | 89 | BR
20130317 | 13489 | 416 | CO
20130317 | 262716 | 33 | BR
20130317 | 53075 | 44 | BR
20130317 | 262650 | 38 | BR
20130317 | 52987 | 37 | BR
20130317 | 52320 | 161 | CO
20130317 | 23520 | 116 | US
20130317 | 28218 | 130 | BR
20130317 | 13353 | 30 | BR
20130317 | 23105 | 209 | BR
20130317 | 262870 | 33 | 
20130317 | 28303 | 1077 | 
20130317 | 28266 | 120 | BR
20130317 | 28265 | 327 | BR
20130317 | 28263 | 45 | BR
20130317 | 28309 | 109 | BR
20130317 | 262977 | 63 | BR
20130317 | 28287 | 490 | BR
20130317 | 28281 | 28 | BR
20130317 | 262579 | 110 | BR
20130317 | 28283 | 85 | BR
20130317 | 22356 | 66 | BR
20130317 | 28288 | 68 | BR
20130317 | 53144 | 351 | BR
20130317 | 28163 | 104 | BR
20130317 | 28165 | 92 | BR
20130317 | 28166 | 30 | BR
20130317 | 28168 | 320 | 
20130317 | 28169 | 159 | BR
20130317 | 28191 | 54 | BR
20130317 | 28605 | 26 | BR
20130317 | 28604 | 45 | BR
20130317 | 28328 | 30 | BR
20130317 | 23148 | 89 | US
20130317 | 14868 | 112 | BR
20130317 | 6730 | 48 | CH
20130317 | 52971 | 99 | BR
20130317 | 21574 | 50 | BR
20130317 | 11844 | 292 | BR
20130317 | 15169 | 1760 | US
20130317 | 22177 | 249 | BR
20130317 | 262757 | 252 | BR
20130317 | 262699 | 60 | BR
20130317 | 262753 | 31 | BR
20130317 | 262690 | 41 | BR
20130317 | 29748 | 28 | US
20130317 | 53216 | 32 | BR
20130317 | 10954 | 37 | BR
20130317 | 8220 | 187 | GB
20130317 | 53158 | 71 | BR
20130317 | 53152 | 41 | BR
20130317 | 21911 | 65 | BR
20130317 | 53157 | 72 | BR
20130317 | 53156 | 110 | BR
20130317 | 16265 | 102 | NL
20130317 | 36351 | 364 | US
20130317 | 28349 | 505 | BR
20130317 | 28343 | 270 | BR
20130317 | 28346 | 104 | BR
20130317 | 28347 | 343 | BR
20130317 | 8708 | 236 | RO
20130317 | 20142 | 44 | 
20130317 | 52650 | 40 | BR
20130317 | 262891 | 34 | BR
20130317 | 28292 | 99 | BR
20130317 | 26606 | 54 | BR
20130317 | 15180 | 73 | BR
20130317 | 28239 | 90 | BR
20130317 | 28338 | 217 | BR
20130317 | 1251 | 397 | BR
20130317 | 53019 | 32 | BR
20130317 | 28331 | 85 | BR
20130317 | 28330 | 206 | BR
20130317 | 262807 | 172 | BR
20130317 | 53202 | 277 | BR
20130317 | 262481 | 88 | BR
20130317 | 8359 | 35 | RU
20130317 | 22381 | 60 | BR
20130317 | 5089 | 172 | GB
20130317 | 28652 | 77 | BR
20130317 | 28651 | 113 | BR
20130317 | 28151 | 120 | BR
20130317 | 11921 | 56 | BR
20130317 | 6830 | 745 | AT
20130317 | 262412 | 36 | BR
20130317 | 262794 | 138 | BR
20130317 | 6762 | 41 | IT
20130317 | 28667 | 210 | BR
20130317 | 16735 | 135 | BR
20130317 | 29895 | 169 | US
20130317 | 262792 | 45 | BR
20130317 | 10733 | 183 | BR
20130317 | 262666 | 34 | BR
20130317 | 262663 | 891 | BR
20130317 | 262668 | 264 | BR
20130317 | 28140 | 77 | BR
20130317 | 28668 | 186 | BR
20130317 | 28573 | 2607 | BR
20130317 | 28571 | 298 | BR
20130317 | 262704 | 88 | BR
20130317 | 262469 | 71 | BR
20130317 | 53184 | 104 | BR
20130317 | 53062 | 112 | BR
20130317 | 8075 | 75 | None
20130317 | 23106 | 58 | BR
20130317 | 28270 | 36 | BR
20130317 | 42 | 49 | US
20130317 | 28275 | 33 | BR
20130317 | 28277 | 70 | BR
20130317 | 263001 | 32 | BR
20130317 | 53114 | 55 | BR
20130317 | 263008 | 55 | BR
20130317 | 28296 | 325 | BR
20130317 | 28293 | 99 | BR
20130317 | 262561 | 127 | BR
20130317 | 22822 | 28 | US
20130317 | 27693 | 216 | BR
20130317 | 28198 | 166 | BR
20130317 | 28195 | 93 | BR
20130317 | 28192 | 145 | BR
20130317 | 28209 | 385 | BR
20130317 | 28208 | 496 | BR
20130317 | 25933 | 189 | BR
20140317 | 18881 | 15661 | BR
20140317 | 52920 | 43 | BR
20140317 | 52866 | 90 | BR
20140317 | 262518 | 168 | BR
20140317 | 52944 | 25 | BR
20140317 | 52869 | 80 | BR
20140317 | 32934 | 163 | US
20140317 | 53166 | 65 | BR
20140317 | 53165 | 36 | BR
20140317 | 28306 | 219 | BR
20140317 | 262742 | 76 | BR
20140317 | 262744 | 151 | BR
20140317 | 262585 | 144 | BR
20140317 | 262428 | 162 | BR
20140317 | 262429 | 78 | BR
20140317 | 262581 | 80 | BR
20140317 | 262420 | 144 | BR
20140317 | 4739 | 243 | AU
20140317 | 262589 | 83 | BR
20140317 | 28657 | 36 | BR
20140317 | 32787 | 29 | US
20140317 | 52896 | 144 | BR
20140317 | 263035 | 56 | BR
20140317 | 17222 | 631 | BR
20140317 | 19873 | 135 | BR
20140317 | 12989 | 1183 | NL
20140317 | 23002 | 29 | BR
20140317 | 262732 | 36 | BR
20140317 | 262730 | 94 | BR
20140317 | 262632 | 32 | BR
20140317 | 262631 | 129 | BR
20140317 | 263047 | 79 | BR
20140317 | 53208 | 77 | BR
20140317 | 1239 | 468 | US
20140317 | 10704 | 56 | BR
20140317 | 7908 | 166 | VE
20140317 | 11432 | 420 | BR
20140317 | 27715 | 233 | BR
20140317 | 6939 | 304 | US
20140317 | 8121 | 28 | US
20140317 | 28247 | 167 | BR
20140317 | 26615 | 2697 | BR
20140317 | 12129 | 34 | US
20140317 | 53145 | 103 | BR
20140317 | 10429 | 282 | BR
20140317 | 53140 | 40 | BR
20140317 | 12083 | 215 | US
20140317 | 262908 | 32 | BR
20140317 | 1248 | 56 | NL
20140317 | 6079 | 37 | US
20140317 | 19182 | 871 | BR
20140317 | 262558 | 32 | BR
20140317 | 52828 | 127 | BR
20140317 | 262421 | 63 | BR
20140317 | 10026 | 88 | JP
20140317 | 262375 | 90 | BR
20140317 | 3292 | 477 | DK
20140317 | 855 | 768 | CA
20140317 | 2688 | 198 | None
20140317 | 28666 | 64 | BR
20140317 | 28665 | 51 | BR
20140317 | 28143 | 39 | BR
20140317 | 28669 | 232 | BR
20140317 | 28141 | 54 | BR
20140317 | 262787 | 43 | BR
20140317 | 262785 | 66 | BR
20140317 | 22431 | 562 | BR
20140317 | 262780 | 106 | BR
20140317 | 13768 | 474 | CA
20140317 | 28267 | 185 | BR
20140317 | 262729 | 77 | BR
20140317 | 262673 | 64 | BR
20140317 | 28001 | 42 | UY
20140317 | 14361 | 66 | US
20140317 | 262476 | 154 | BR
20140317 | 28158 | 63 | BR
20140317 | 262773 | 30 | BR
20140317 | 7738 | 3408 | BR
20140317 | 33597 | 41 | US
20140317 | 262988 | 53 | BR
20140317 | 8167 | 2130 | BR
20140317 | 28161 | 112 | BR
20140317 | 53175 | 265 | BR
20140317 | 7465 | 26 | BR
20140317 | 28360 | 186 | BR
20140317 | 262605 | 60 | BR
20140317 | 28368 | 230 | BR
20140317 | 28598 | 241 | BR
20140317 | 28591 | 78 | BR
20140317 | 53101 | 73 | BR
20140317 | 53102 | 100 | BR
20140317 | 2716 | 43 | BR
20140317 | 2715 | 32 | BR
20140317 | 262777 | 41 | BR
20140317 | 53080 | 80 | BR
20140317 | 262354 | 85 | BR
20140317 | 7385 | 121 | US
20140317 | 28625 | 49 | BR
20140317 | 28624 | 1856 | BR
20140317 | 5580 | 81 | NL
20140317 | 28189 | 108 | BR
20140317 | 28186 | 210 | BR
20140317 | 28187 | 63 | BR
20140317 | 33132 | 66 | US
20140317 | 6327 | 283 | CA
20140317 | 53070 | 150 | BR
20140317 | 28219 | 49 | BR
20140317 | 28216 | 31 | BR
20140317 | 53224 | 64 | BR
20140317 | 53221 | 72 | BR
20140317 | 53222 | 42 | BR
20140317 | 33724 | 144 | US
20140317 | 11835 | 1020 | BR
20140317 | 14840 | 157 | BR
20140317 | 10881 | 26 | BR
20140317 | 262501 | 43 | BR
20140317 | 41095 | 37 | NL
20140317 | 20044 | 32 | BR
20140317 | 28135 | 501 | BR
20140317 | 28138 | 31 | BR
20140317 | 32098 | 40 | US
20140317 | 2906 | 39 | US
20140317 | 53143 | 160 | BR
20140317 | 52850 | 93 | BR
20140317 | 53179 | 27 | BR
20140317 | 3303 | 498 | CH
20140317 | 52888 | 195 | BR
20140317 | 28630 | 49 | BR
20140317 | 22085 | 863 | BR
20140317 | 30447 | 50 | US
20140317 | 52880 | 26 | BR
20140317 | 26496 | 586 | US
20140317 | 262725 | 90 | BR
20140317 | 262721 | 139 | BR
20140317 | 262643 | 32 | BR
20140317 | 28226 | 134 | BR
20140317 | 16397 | 236 | BR
20140317 | 13878 | 178 | BR
20140317 | 53059 | 122 | BR
20140317 | 8055 | 58 | BR
20140317 | 4181 | 28 | US
20140317 | 23089 | 151 | US
20140317 | 174 | 2590 | US
20140317 | 27720 | 34 | BR
20140317 | 262862 | 27 | BR
20140317 | 53131 | 176 | BR
20140317 | 28250 | 144 | BR
20140317 | 53038 | 87 | BR
20140317 | 53130 | 32 | BR
20140317 | 28311 | 96 | BR
20140317 | 28310 | 182 | BR
20140317 | 262545 | 27 | BR
